ID,GBM_1,GBM_2,DP_1,GBM_3,GBM_4,GBM_5,GBM_6,GLM_7,GBM_8,GBM_9,DP_2,GBM_10,GBM_11,DRF_1,XRT_1
9174,2.00986,3.21225,1.16523,2.18629,3.61564,9.23,4.13522,1.06296,3.93782,2.63679,2.89004,4.36241,1.59295,3.34553,1.41777
15691,0.56222,1.36491,1.48219,1.27013,4.12305,1.42428,2.14565,0.83303,1.19656,1.17615,0.99341,1.26993,1.29687,0.63723,0.31525
9747,0.18043,0.07507,0.63581,0.43323,0.12171,0.23018,0.06991,0.22514,0.14289,0.03412,0.8329,0.44325,0.07088,0.01917,0
21402,0.08202,0.09083,0.16941,0.12797,0.14903,0.10653,0.02074,0.17379,0.13559,0.14084,0.0072,0.09868,0.65277,0.42033,0.06312
12224,0.083,0.17648,0.03267,0.16366,0.18354,0.09071,0.13737,0.04605,0.32418,0.20299,0.06234,0.27647,0.27342,0.27329,0.02972
13803,0.2842,0.37212,0.15853,0.30149,0.41851,0.27956,0.51041,0.17515,0.45278,0.23656,0.04289,0.45955,0.10653,0.15854,0.08352
17258,0.01855,0.1125,0.07674,0.03998,0.01709,0.13661,0.09635,0.08803,0.11705,0.18904,0.0796,0.17673,0.267,0.05502,0.04929
17489,0.14886,0.16217,0.10378,0.3562,0.58799,0.12274,1.79388,0.41104,0.32174,0.99987,0.58985,2.12443,3.96729,2.80622,4.87455
14155,0.12957,0.08069,0.0248,0.12275,0.39331,0.10607,0.18368,0.21375,0.16912,0.09703,0.36561,0.33241,0.58571,0.27669,0.09041
3400,0.01745,0.09613,0.00016,0.05202,0.04694,0.15028,0.01476,0.08936,0.30883,1.05358,0.15127,0.73512,3.28191,0.63851,0.00924
5725,0.09022,0.18185,0.26967,0.25268,0.05525,0.07821,0.07111,0.06247,0.35511,0.19979,0.24165,0.14722,1.06213,4.28896,0.05102
14770,0.16767,0.41015,0.15096,0.29876,0.31808,0.1819,0.29343,0.11794,0.56224,0.61051,0.11931,0.50092,0.57081,0.00887,0.28316
12082,0.35135,0.23078,0.88137,0.01932,0.06289,0.11523,0.0327,0.51016,0.13598,0.11124,0.80419,0.12982,0.94913,0.5855,0.11174
9158,2.13842,16.9994,1.64533,18.431,16.77055,0.52384,2.86478,0.55484,12.43436,1.36604,115.16901,1.595,1.02069,0.98445,1.63929
166,1.68113,1.60141,8.16263,2.28966,1.36537,0.42564,1.67056,3.65816,1.79152,2.44357,1.62813,0.98776,1.22831,1.37954,0.6952
2190,0.12957,0.13954,0.09403,0.26264,0.37027,0.10932,0.64207,0.2913,0.24342,0.49997,0.37101,0.67994,1.33701,1.55364,0.82977
20199,0.67598,0.1977,0.218,0.68164,0.19309,0.06172,12.59323,0.29355,0.21237,0.08544,0.22431,1.8079,1.92506,3.37732,0.75596
9346,0.1681,0.08599,0.59988,0.07048,0.17601,0.09128,0.17822,0.10517,0.21938,0.08844,0.23172,0.00559,0.09172,0.62743,0.09321
1428,0.02807,0.05082,0.03624,0.01427,0.02849,0.04325,0.09274,0.15322,0.00412,0.06945,0.02743,0.10801,0.40395,0.38707,0.10673
14805,0.34253,0.23052,0.17887,0.19291,0.16844,0.11744,0.25236,0.24778,0.15971,0.1131,0.19538,0.0027,1.03922,0.68838,0.1504
12363,0.07346,0.14059,0.0135,0.04251,0.09762,0.13423,0.05622,0.24859,0.12959,0.06363,0.09395,0.0544,0.14258,0.1414,0.01096
14487,0.11042,0.40569,0.47256,0.34131,1.5627,1.47528,0.15677,2.03039,0.3225,0.52348,0.31806,0.2177,0.38699,1.66918,0.23099
2518,0.00529,0.09319,0.1131,0.00422,1.00E-05,0.03279,0.02443,0.0807,0.17213,0.06964,0.1519,0.34468,0.24089,0.34226,0.07799
15241,0.39705,0.59266,0.18839,0.43161,0.71973,0.38804,1.04254,0.21233,0.82741,0.30986,0.04482,0.85031,0.11923,0.18841,0.09113
2607,0.97896,0.28102,0.97275,1.59733,1.17263,0.02028,199.56347,0.46271,0.05861,4.24303,1.03358,21.73105,4.58487,2.39083,0.38158
4202,0.01459,0.03655,0.0953,0.09504,0.02775,0.02043,0.05558,0.1683,0.00057,0.13485,0.05846,0.22011,0.50038,0.5862,0.09133
14154,0.03743,0.10695,0.05662,0.08305,0.06475,0.07675,0.01776,0.05638,0.03203,0.04291,0.0847,0.05704,0.07109,0.01503,0.08181
20648,2.94522,1.24909,0.90182,1.88027,0.61719,0.73148,2.29227,0.51048,2.35031,0.40094,1.9949,3.26664,0.39001,0.73143,0.37709
348,0.02244,0.06678,0.13632,0.02863,0.01886,0.05431,0.02693,0.12175,0.06634,0.01836,0.03193,0.06557,0.29326,0.30963,0.02851
5988,0.37404,0.51235,0.1484,0.26091,0.8049,0.22617,1.35044,0.25778,0.40314,0.58367,0.54868,4.37038,3.03906,7.94779,1.03766
16494,0.06857,0.06128,0.13137,0.17827,0.17921,0.01565,0.19923,0.05417,0.00729,0.13338,0.10363,0.10288,0.16895,0.02082,0.00109
14801,0.14632,0.12074,0.00458,0.14725,0.16281,0.03278,0.06481,0.21174,0.0364,0.05504,0.3701,0.00085,0.22145,0.38064,0.03223
8241,3.91958,2.43167,1.10432,10.62978,5.75913,1.82871,2.24048,1.9512,2.74831,2.08259,1.80457,2.34256,2.13628,2.44622,8.57372
10648,0.12618,0.23076,0.0078,0.19646,0.18922,0.16436,0.12856,0.13923,0.05877,0.00174,0.099,0.08091,0.25963,0.09012,0.10147
6820,0.67598,0.1977,0.218,0.68164,0.19309,0.06172,12.59323,0.29355,0.21237,0.08544,0.22431,1.8079,1.92506,3.37732,0.75596
19722,0.03863,0.15739,0.07489,0.07521,0.23726,0.17064,0.28186,0.18777,0.0944,0.10847,0.06285,0.2142,0.2747,0.1585,0.05819
11410,0.13636,0.12944,0.02752,0.04649,0.17125,0.12842,0.01217,0.36177,0.11221,0.17287,0.06904,0.07953,0.1267,0.15572,0.09286
21522,0.34253,0.22967,0.21512,0.17823,0.23191,0.09918,0.34779,0.27619,0.1282,0.10598,0.50925,0.19239,1.29367,0.75007,0.33791
2260,0.0189,0.03268,0.10895,0.08314,0.09585,0.00539,0.05042,0.10508,0.07424,0.08658,0.09018,0.15659,0.43625,0.05348,0.11721
19688,0.14202,0.16121,0.19779,0.19623,0.57798,0.51883,0.39418,0.4281,0.01672,0.31705,0.17656,0.04905,5.52702,43.05918,1.92854
15358,0.35135,0.28606,0.5962,0.61213,0.90879,0.41549,1.17895,0.45992,0.54936,0.73391,0.60147,1.37704,6.84533,1.58451,0.71686
10321,0.10228,0.14749,0.05987,0.06353,0.06245,0.037,0.17658,0.12014,0.05293,0.03584,0.12103,0.1156,0.09627,0.43988,0.26218
1088,0.02225,0.1717,0.12068,0.0961,0.21623,0.09772,0.16628,0.10802,0.12988,0.10582,0.02962,0.18935,0.37466,0.18351,0.00807
12318,0.04648,0.07297,0.13463,0.07124,0.04079,0.12844,0.02553,0.23429,0.06043,0.2833,0.10148,0.19964,0.5112,0.5222,0.05037
836,0.06422,0.08083,0.20996,0.0658,0.29316,0.30827,0.03558,0.21557,0.03354,0.43857,0.11655,0.16551,2.08583,1.39836,0.04108
19976,0.03955,0.00805,0.08177,0.0616,0.01911,0.06863,0.01015,0.0726,0.08193,0.08814,0.09682,0.09375,0.1157,0.77853,0.03316
2942,0.07968,0.31095,0.05293,0.1368,0.06768,0.06722,0.1226,0.04941,0.34998,0.17818,0.08848,0.31456,0.26255,1.30802,0.05002
5527,0.75095,1.02555,1.22591,1.03947,1.24993,0.51801,0.8203,1.35177,0.95114,1.02809,38.82773,0.89487,0.989,1.26239,0.44429
4382,0.05565,0.06504,0.02822,0.02866,0.11038,0.12572,0.06549,0.09497,0.10106,0.30139,0.06551,0.25606,0.70599,0.48122,0.24845
10973,0.12764,0.10773,0.00461,0.12835,0.14001,0.03174,0.06086,0.17474,0.03512,0.05217,0.27013,0.00085,0.1813,0.2757,0.03331
11715,0.52097,0.36405,0.2059,0.45134,0.5254,0.29843,1.20773,0.30769,0.56937,0.74415,0.96902,0.43084,0.77855,0.3701,0.1065
9442,0.54166,0.32907,1.07913,0.18939,0.42823,0.21409,1.00759,0.55852,0.35419,0.40522,3.21161,0.25428,0.71081,0.19962,0.15556
2455,0.12764,0.1658,0.09419,0.14677,0.26658,0.07799,0.26242,0.18154,0.12634,0.12053,0.26124,0.21662,0.7192,0.63109,0.15057
7993,0.34253,0.26689,0.17075,0.31098,0.34444,0.22984,0.54705,0.23529,0.3628,0.42665,0.49213,0.30111,3.51572,0.58756,0.1192
13938,0.14202,0.16121,0.19779,0.19623,0.57798,0.51883,0.39418,0.4281,0.01672,0.31705,0.17656,0.04905,5.52702,43.05918,1.92854
12331,0.32485,0.43402,0.17431,0.3796,0.53268,0.44288,0.86841,0.33576,0.55386,0.63857,0.01742,0.78872,1.17216,0.78352,0.14598
13964,0.16627,0.11175,0.21181,0.25847,0.18662,0.12331,0.33798,0.08785,0.32559,0.37488,0.21917,0.40684,0.26394,0.56056,0.16591
8059,0.40062,0.55121,0.64095,0.57143,0.51926,0.44579,0.40012,0.45469,0.45919,0.58,0.81008,0.41142,0.89736,1.00076,0.40122
16335,1.68113,1.60141,8.16263,2.28966,1.36537,0.42564,1.67056,3.65816,1.79152,2.44357,1.62813,0.98776,1.22831,1.37954,0.6952
7416,0.14886,0.05489,0.06637,0.04806,0.1901,0.13284,0.15899,0.35113,0.10897,0.18672,0.58335,0.03385,0.70501,0.66035,0.20182
8488,0.39522,0.86667,0.39574,0.29653,0.13733,0.29505,0.23814,0.21994,0.19667,0.16389,0.38751,0.16609,1.80369,1.35531,0.39373
10939,0.04589,0.08847,0.21682,0.00128,0.06547,0.00335,0.00077,0.1246,0.06053,0.23921,0.01879,0.00802,1.91405,0.45505,0.07266
16108,0.02888,0.05354,0.03498,0.01407,0.02932,0.04521,0.08487,0.18094,0.0041,0.06494,0.0282,0.12109,0.6777,0.6315,0.11948
14939,0.01855,0.03165,0.09825,0.07676,0.08747,0.00542,0.048,0.09509,0.06911,0.07968,0.09911,0.13539,0.30374,0.05076,0.10492
21194,0.02858,0.08454,0.06522,0.00685,0.06372,0.1259,0.01423,0.09137,0.00221,0.07441,0.08211,0.01983,0.5055,0.15216,0.04157
13053,0.01203,0.14026,0.04091,0.18522,0.09266,0.07431,0.02647,0.05626,0.01702,0.07243,0.09726,0.19927,0.05677,0.04994,0.29216
2539,1.11082,0.8709,1.51777,0.84964,0.5107,0.31671,0.53125,0.9061,1.0046,0.56147,0.58701,0.65569,0.69811,0.67863,0.23894
17353,0.02295,0.08026,0.14751,0.03022,0.02188,0.07318,0.01775,0.15188,0.09274,0.01593,0.03722,0.00589,0.33148,0.15091,0
17232,0.51402,0.85631,1.49522,2.54588,1.31763,0.33237,5.8396,1.1094,7.69875,225.09647,1.31647,16.31795,5.36453,2.10681,3.14007
834,0.06857,0.26427,0.35191,0.20656,0.30462,0.09556,0.1398,0.10287,0.40468,0.03678,0.22981,0.33098,0.08732,0.63805,0.22445
1157,0.02244,0.06678,0.13632,0.02863,0.01886,0.05431,0.02693,0.12175,0.06634,0.01836,0.03193,0.06557,0.29326,0.30963,0.02851
1921,0.08058,0.16154,0.07337,0.05528,0.49956,0.37716,0.33326,0.35605,0.31708,0.16515,0.05448,0.26844,0.80605,0.88589,0.09756
18089,0.00853,0.07428,0.14049,0.02934,0.01144,0.02023,0.02818,0.19614,0.10191,0.20061,0.09319,0.35158,1.0333,3.27202,0.25997
21481,0.01855,0.1125,0.07674,0.03998,0.01709,0.13661,0.09635,0.08803,0.11705,0.18904,0.0796,0.17673,0.267,0.05502,0.04929
1561,0.52097,0.36405,0.2059,0.45134,0.5254,0.29843,1.20773,0.30769,0.56937,0.74415,0.96902,0.43084,0.77855,0.3701,0.1065
9136,1.25262,1.60534,1.62124,1.08927,0.9697,0.88642,3.34759,0.75886,1.41228,1.50099,0.82717,1.72004,4.3033,1.47865,0.23489
629,0.17531,0.74916,1.1314,0.77305,1.05035,0.42623,1.7147,1.1532,0.64673,0.58099,1.0174,0.62015,0.54525,0.33172,0.02036
4183,0.01738,0.14709,0.06612,0.0366,0.04591,0.0261,0.0071,0.12432,0.14196,0.01609,0.04061,0.04181,1.39443,0.76911,0.02012
5036,0.12764,0.123,0.05159,0.12686,0.0974,0.06803,0.10959,0.19633,0.11604,0.0926,0.34437,0.17817,7.53868,1.58905,0.38022
13115,0.0189,0.12039,0.06608,0.05532,0.12764,0.12093,0.10139,0.09281,0.1288,0.24852,0.11762,0.13658,1.04913,0.6735,0.09484
4191,0.01855,0.03165,0.09825,0.07676,0.08747,0.00542,0.048,0.09509,0.06911,0.07968,0.09911,0.13539,0.30374,0.05076,0.10492
14533,0.12764,0.1658,0.09419,0.14677,0.26658,0.07799,0.26242,0.18154,0.12634,0.12053,0.26124,0.21662,0.7192,0.63109,0.15057
11959,0.03863,0.13188,0.08053,0.10105,0.29864,0.17916,0.4749,0.17419,0.11273,0.13978,0.0487,0.61806,3.54164,0.56556,0
2248,0.12764,0.1658,0.09419,0.14677,0.26658,0.07799,0.26242,0.18154,0.12634,0.12053,0.26124,0.21662,0.7192,0.63109,0.15057
6918,10.54878,0.35666,1.14704,8.79682,0.08257,0.12739,0.6096,0.63439,0.21363,1.12886,4.86542,0.01131,14.8157,1.06054,0.20236
17821,0.14886,0.03867,0.03709,0.04741,0.10097,0.10174,0.07752,0.28758,0.02492,0.14649,0.42025,0.02841,0.37889,0.36838,0.18043
13380,0.06837,0.3069,0.21052,0.0946,0.00753,0.03791,0.1808,0.09682,0.17129,0.26482,0.10856,0.30583,1.20731,0.96916,0.52668
2527,12.70318,10.09475,9.10454,2.18821,1.91421,0.60965,1.58422,1.36443,7.09918,1.57683,1.09143,1.30625,0.50848,0.48635,0.17962
16417,0.8528,0.79127,0.52138,0.68946,0.79047,0.45133,0.90633,0.42334,0.7692,0.77708,0.52896,0.95089,2.32152,1.00151,0.33312
21478,0.00501,0.02851,0.05774,0.00679,0.02,0.00751,0.01351,0.12129,0.13801,0.3159,0.00637,0.167,0.55059,1.44226,0.34958
11995,0.0189,0.05946,0.1044,0.08255,0.1452,0.0171,0.10325,0.11252,0.13967,0.03017,0.0579,0.01116,0.03769,0.08458,0.00099
17892,0.48115,0.76685,0.2111,0.61188,1.13984,0.79493,6.59909,0.50548,1.24144,1.76679,0.01712,3.73302,6.80868,3.61943,0.17094
16835,0.34253,0.2679,0.17024,0.32814,0.40736,0.24853,0.61074,0.21436,0.40388,0.45057,0.18758,0.58273,0.69171,0.26438,0.11786
10788,0.0372,0.13599,0.06967,0.06995,0.19177,0.14577,0.21988,0.15809,0.08626,0.09786,0.06707,0.17641,0.37874,0.18835,0.06179
20017,0.02276,0.21614,0.1306,0.08097,0.16196,0.14891,0.12877,0.12751,0.09791,0.05341,0.04171,0.01192,0.31966,0.30795,0.05441
8860,0.04181,0.0023,0.00316,0.01603,0.22525,0.04767,0.14671,0.12156,0.19744,0.15553,0.05199,0.02598,0.58143,0.54459,0.17823
498,0.01279,0.13123,0.07208,0.24145,0.14576,0.08675,0.03873,0.07361,0.22924,0.52095,0.14697,0.3612,0.42754,0.90226,0.0751
13093,0.14632,0.1754,0.05199,0.17493,0.08217,0.04251,0.23539,0.19464,0.04266,0.04148,0.24802,0.1702,0.9896,0.67659,0.25813
9370,0.05063,0.10059,0.04534,0.07159,0.0227,0.04257,0.04212,0.05688,0.05336,0.1042,0.06092,0.13592,0.07908,0.02274,0.00722
6442,0.05565,0.01841,0.02551,0.02927,0.08868,0.02484,0.00429,0.10786,0.04091,0.02189,0.01333,0.05971,0.04024,0.28606,0.01649
7204,0.21445,0.11204,0.10329,0.24885,0.01891,0.02529,0.00973,0.23602,0.01707,0.00361,0.09492,0.15591,0.21537,0.09031,0.05861
13770,0.11042,0.59584,1.27915,0.15969,1.0846,0.01568,0.18879,1.81194,2.75508,56.81086,0.51624,1.13408,0.17759,0.2996,0.22107
871,0.12057,0.16154,0.0855,0.06167,0.41145,0.26222,0.23427,0.45886,0.23612,0.35239,0.14337,0.36683,1.11571,0.70021,0.01521
12080,0.7718,3.86527,6.78715,18.12329,2.70951,18.66558,116.2107,21.69279,23.52361,1.90206,0.9725,5.93575,2.82983,0.04804,0.00114
14078,0.7718,3.86527,6.78715,18.12329,2.70951,18.66558,116.2107,21.69279,23.52361,1.90206,0.9725,5.93575,2.82983,0.04804,0.00114
2055,0.33275,0.60344,0.36604,8.38103,0.29093,0.95853,0.00892,0.14938,0.68143,0.68209,0.2623,0.73623,0.62185,0.00403,1.30114
8190,0.04388,0.13451,0.28538,0.05626,0.12408,0.04341,0.00885,0.21116,0.01212,0.22058,0.22365,0.26436,0.20058,0.24967,0.03055
15976,0.07928,0.09514,0.03786,0.0402,0.1787,0.06346,0.44525,0.27382,0.23754,0.23836,0.12019,0.4546,0.85979,0.6009,0.07532
3147,0.27222,0.33878,0.10121,0.17616,0.28022,0.16729,0.28453,0.22401,0.24846,0.23332,0.43962,0.12057,0.19658,0.36143,0.06823
15008,0.03863,0.02739,0.03057,0.02259,0.02014,0.05016,0.03904,0.19564,0.00913,0.16647,0.02982,0.16916,0.61758,0.43794,0
3273,0.34253,0.22967,0.21512,0.17823,0.23191,0.09918,0.34779,0.27619,0.1282,0.10598,0.50925,0.19239,1.29367,0.75007,0.33791
7673,0.04121,0.03999,0.0516,0.10588,0.13704,0.05075,0.07949,0.06203,0.07184,0.0705,0.05616,0.0034,0.04103,0.36276,0.37691
5433,0.27831,0.36179,0.10252,0.13718,0.58485,0.29177,0.37083,0.24698,0.32675,0.24242,0.45285,0.31978,2.03569,1.00283,0.32218
7657,0.12957,0.08069,0.0248,0.12275,0.39331,0.10607,0.18368,0.21375,0.16912,0.09703,0.36561,0.33241,0.58571,0.27669,0.09041
1657,0.12697,0.17341,0.03917,0.4311,0.20492,0.10539,0.6332,0.73683,0.56414,0.37715,0.37362,0.41437,0.54521,1.00623,0.34812
2359,0.00504,0.11262,0.10692,0.00335,0.03754,0.03717,0.04258,0.08502,0.09425,0.23945,0.10906,0.10674,0.03248,0.04497,0.02191
12445,0.01252,0.01398,0.03882,0.02321,0.0103,0.02025,0.03651,0.09844,0.00099,0.2587,0.09701,0.1637,2.99964,19.32622,0.40178
15263,0.14437,0.22582,0.14742,0.22994,0.3025,0.1081,0.302,0.15776,0.31629,0.24334,0.08924,0.43331,0.70657,0.57151,0.17993
2091,0.02858,0.06561,0.09024,0.01095,0.13346,0.01746,0.05603,0.11041,0.00875,0.11553,0.04228,0.05108,0.72955,0.56382,0.17107
17419,0.35135,0.21267,0.69045,0.16158,0.07884,0.07477,0.08852,0.421,0.22248,0.12218,0.78604,0.03279,0.40371,0.23914,0.13528
5768,0.03868,0.2292,0.11466,0.04445,0.188,0.18557,0.28915,0.16793,0.07819,0.10652,0.04373,0.16142,0.99071,0.71331,0.03441
7564,1.3176,1.01907,1.47017,1.39563,1.18341,0.81684,2.40555,1.12422,1.66245,2.83357,0.64048,2.49312,2.81775,1.99913,0.87509
14651,0.02037,0.01435,0.12876,0.00382,0.05286,0.05098,0.16497,0.18823,0.05013,0.11848,0.08497,0.19649,0.21287,0.01968,0.00365
3415,0.00502,0.08419,0.0932,0.00524,0.00392,0.01785,0.00241,0.09869,0.01033,0.11295,0.07158,0.03027,0.12974,0.21804,0.00266
17007,0.01237,0.01418,0.04039,0.02376,0.01019,0.02067,0.03789,0.08961,0.00099,0.20553,0.10743,0.14067,0.74998,0.9508,0.28662
8881,0.05565,0.01841,0.02551,0.02927,0.08868,0.02484,0.00429,0.10786,0.04091,0.02189,0.01333,0.05971,0.04024,0.28606,0.01649
2906,0.08696,0.12827,0.34331,0.09424,0.28997,0.07886,0.13256,0.07208,0.1403,0.04572,0.50698,0.16896,0.27204,0.31368,0.25221
9967,2.46814,1.61666,0.75023,1.7492,1.5206,0.70623,1.36985,0.50709,1.86524,1.14892,1.14852,1.62759,1.24765,2.7087,3.22708
3512,0.21163,0.48458,0.56558,0.33115,0.41121,0.36725,0.34545,0.19015,0.26025,0.24383,0.4547,0.41162,0.23354,0.26193,1.23051
1944,0.0146,0.12373,0.0376,0.02361,0.12931,0.06661,0.03315,0.13888,0.0384,0.06528,0.00537,0.01552,0.22418,0.26402,0.01712
16531,0.04441,0.14235,0.1323,0.00176,0.12741,0.05342,0.10756,0.07875,0.27638,0.00459,0.23883,0.26746,0.08664,0.37162,0.05933
10684,0.12957,0.03526,0.06957,0.12744,0.15033,0.04067,0.11162,0.2044,0.06958,0.13141,0.29558,0.04865,0.44654,0.39537,0.06137
15746,1.51408,5.01466,9.18503,2.13602,0.38164,0.42246,1.77383,1.04284,1.74057,0.28619,2.00513,0.76562,0.63937,2.72341,0.60537
18100,0.43105,1.53468,0.19335,0.21155,0.59094,0.53004,0.1207,0.66417,0.3132,5.80976,0.18651,3.30604,2.01199,1.53081,0.76363
18743,0.13636,0.12944,0.02752,0.04649,0.17125,0.12842,0.01217,0.36177,0.11221,0.17287,0.06904,0.07953,0.1267,0.15572,0.09286
19225,0.12057,0.16154,0.0855,0.06167,0.41145,0.26222,0.23427,0.45886,0.23612,0.35239,0.14337,0.36683,1.11571,0.70021,0.01521
11902,0.52097,0.29815,0.27408,0.21688,0.30192,0.1101,0.53326,0.38157,0.14705,0.11854,1.0377,0.23822,4.40524,3.00108,0.51038
15417,0.03955,0.00987,0.06389,0.07744,0.07198,0.04293,0.02522,0.07149,0.06584,0.09926,0.09868,0.02913,0.1836,0.38093,0.36107
8553,0.05758,0.16622,0.09138,0.06923,0.22869,0.15275,0.11563,0.20364,0.03099,0.13277,0.07753,0.08659,0.17894,0.11165,0.0473
14174,0.05087,0.05406,0.02229,0.0015,0.07787,0.04174,0.19299,0.2231,0.20509,0.17846,0.01079,0.23147,0.29261,0.14842,0.08478
9905,4.95845,2.65196,2.60968,12.20194,32.00599,7.80414,1.42597,3.14692,3.42552,2.99604,4.78619,2.38881,0.81144,3.08923,0.307
3630,0.05157,0.13195,0.04456,0.05302,0.06961,0.20418,0.1159,0.22533,0.19047,0.05141,0.01092,0.10065,44.43218,1.43561,0.15719
8585,0.14437,0.22582,0.14742,0.22994,0.3025,0.1081,0.302,0.15776,0.31629,0.24334,0.08924,0.43331,0.70657,0.57151,0.17993
15570,0.11188,0.13022,0.12325,0.08744,0.17849,0.16068,0.02462,0.38544,0.02402,0.21128,0.16658,0.12107,1.11238,1.22764,0.36038
11020,0.21445,0.11204,0.10329,0.24885,0.01891,0.02529,0.00973,0.23602,0.01707,0.00361,0.09492,0.15591,0.21537,0.09031,0.05861
7347,0.11188,0.09598,0.13487,0.0605,0.23633,0.15666,0.04723,0.50886,0.00436,0.03144,0.22345,0.00565,0.45111,0.38505,0.06078
4879,0.14632,0.1754,0.05199,0.17493,0.08217,0.04251,0.23539,0.19464,0.04266,0.04148,0.24802,0.1702,0.9896,0.67659,0.25813
21034,0.33719,0.00836,0.42605,0.4688,0.20524,0.19814,0.63443,0.14844,0.30189,0.07834,0.3002,0.76462,1.35109,63.45052,0.2365
1559,0.12764,0.123,0.05159,0.12686,0.0974,0.06803,0.10959,0.19633,0.11604,0.0926,0.34437,0.17817,7.53868,1.58905,0.38022
10686,0.15232,0.16993,0.13757,0.17172,0.20465,0.21824,0.10547,0.16327,0.10268,0.07953,0.01648,0.2039,0.13919,0.01081,0.01811
65,0.03863,0.15739,0.07489,0.07521,0.23726,0.17064,0.28186,0.18777,0.0944,0.10847,0.06285,0.2142,0.2747,0.1585,0.05819
9044,0.06095,0.14265,0.20722,0.04525,0.08346,0.07247,0.01971,0.29199,0.14067,0.0496,0.1788,0.03742,0.28308,0.2476,0.03391
4658,0.02244,0.06678,0.13632,0.02863,0.01886,0.05431,0.02693,0.12175,0.06634,0.01836,0.03193,0.06557,0.29326,0.30963,0.02851
5007,0.07968,0.31095,0.05293,0.1368,0.06768,0.06722,0.1226,0.04941,0.34998,0.17818,0.08848,0.31456,0.26255,1.30802,0.05002
15277,0.01708,0.12823,0.06201,0.03531,0.04812,0.02543,0.00716,0.11057,0.12431,0.01584,0.04232,0.04363,0.58236,0.43475,0.02054
5559,0.14886,0.08778,0.02543,0.13992,0.64829,0.11865,0.22501,0.27187,0.20354,0.10746,0.57632,0.49793,1.41379,0.38253,0.09939
1273,0.67598,0.1977,0.30486,0.46206,0.03127,0.07922,0.45394,0.33429,0.37428,0.1985,0.51415,0.49077,0.33016,0.06156,0.04188
15730,0.05758,0.04747,0.06487,0.04798,0.15487,0.04696,0.2719,0.23358,0.06835,0.23769,0.10009,0.2039,0.65519,0.36538,0.06851
6562,0.28387,0.63067,0.93723,0.41851,0.22089,0.40706,0.46137,0.21395,0.23435,0.48495,0.63048,0.37527,0.13269,1.89919,2.89396
18883,0.31336,0.27936,0.16268,0.28179,0.08145,0.13067,0.07805,0.22467,0.32193,0.18111,0.00418,0.016,0.18381,0.1465,0.10521
14201,0.65426,0.76685,0.28023,1.07837,0.44606,0.4706,1.31503,0.74126,0.89884,1.73481,0.07604,0.21885,1.40971,0.80905,0.01436
693,0.04589,0.15541,0.39935,0.05961,0.11039,0.04161,0.00892,0.17434,0.01197,0.283,0.18277,0.35936,0.25091,0.33274,0.02964
1780,0.04363,0.00555,0.04288,0.01172,0.24752,0.03565,0.09034,0.12729,0.21069,0.28368,0.00536,0.19718,1.93613,2.01648,0.38553
830,0.34253,0.22967,0.34383,0.14585,0.04727,0.06483,0.1886,0.31196,0.13176,0.09067,0.74139,0.04173,0.1365,0.12161,0.0749
16340,0.05326,0.19466,0.10691,0.03443,0.14933,0.10325,0.02145,0.15291,0.01356,0.11063,0.05349,0.08112,0.19716,0.14438,0.06391
12335,0.64973,0.76802,0.99257,0.94686,1.07642,0.42654,1.42162,0.34967,1.26556,0.88814,1.8738,1.33605,1.02887,0.35365,0.09341
4040,0.54166,0.40068,1.47649,1.57819,9.96322,0.71084,6.58812,0.85157,1.21906,2.75816,1.50922,3.65222,1.17108,2.71084,2.53177
16354,0.14632,0.20583,0.1513,0.18885,0.12635,0.08841,0.11325,0.2031,0.12407,0.0096,0.25192,0.04977,0.04845,0.00076,0.01927
6715,0.27831,0.37168,0.28476,0.3383,0.43881,0.18858,0.60208,0.35669,0.34813,0.33659,0.46875,0.31557,1.75196,2.0297,0.64077
16859,0.49667,1.00002,0.99854,0.60536,0.977,0.29385,0.43725,0.44569,0.85859,0.44564,1.24215,1.40699,42.81967,0.90018,0.08602
21527,0.21445,0.11204,0.10329,0.24885,0.01891,0.02529,0.00973,0.23602,0.01707,0.00361,0.09492,0.15591,0.21537,0.09031,0.05861
9800,0.05893,0.06957,0.02745,0.0295,0.12407,0.14379,0.07008,0.10494,0.11243,0.43142,0.06148,0.34419,2.40128,0.92759,0.33059
10421,0.01387,0.09973,0.10471,0.05976,0.16147,0.04139,0.11812,0.07156,0.22344,0.13191,0.08886,0.30498,0.10577,0.20505,0.34894
9182,1.34251,1.69849,10.58601,1.10384,1.21012,0.64648,1.80614,2.0513,1.57198,1.92371,2.24289,1.74484,1.88006,1.69146,1.13204
20864,0.01439,0.11011,0.03907,0.02306,0.1145,0.06245,0.03208,0.12195,0.03698,0.06984,0.0054,0.01529,0.28896,0.35874,0.01741
16961,0.41765,0.9821,0.55571,1.21147,0.95246,0.86489,0.60696,0.269,0.91188,0.8107,0.51084,1.33927,1.55287,17.83494,0.89695
16864,0.64973,0.78222,1.57755,0.96957,1.5218,0.78918,0.41267,0.6194,0.68671,0.57429,2.17882,0.89614,0.74624,1.26209,0.2907
7638,0.54166,0.40068,1.47649,1.57819,9.96322,0.71084,6.58812,0.85157,1.21906,2.75816,1.50922,3.65222,1.17108,2.71084,2.53177
